Feature ID	Taxon
AY973017.1.1754	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Cucurbitales; f__Cucurbitales; g__Xerosicyos; s__Xerosicyos_danguyi
AB001518.1.1447	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Candidatus_Cardinium; s__Ixodes_scapularis
AB006168.1.1463	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Cryptosporangiaceae; g__Cryptosporangium; s__Cryptosporangium_japonicum
AB002647.1.1472	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus; s__low_GC
HL283051.1.1209	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_7; s__unidentified
AY929374.1.1781	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Rosales; f__Rosales; g__Sarcomphalus; s__Sarcomphalus_obtusifolius
AY952395.1.1692	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Liliopsida; f__Alismatales; g__Limnocharis; s__Limnocharis_flava
FZ423313.1.1291	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anoxybacillus; s__unidentified
JN558595.1.1479	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Xenorhabdus; s__Xenorhabdus_indica
JN366725.1.1420	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_drentensis
JN049485.1.1453	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__actinobacterium_ZXY036
JN227881.1.1301	d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales; f__Halobacteriaceae; g__Halarchaeum; s__Halarchaeum_solikamskense
AC186370.121190.122767	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Liliopsida; f__Poales; g__Zea; s__Zea_mays
JN215492.1.1462	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_horikoshii
L25642.1.1507	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Cryptosporida; f__Cryptosporida; g__Cryptosporidium; s__Cryptosporidium_parvum
JN186270.1.1420	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium_ottawaense
AB001783.1.1507	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Chlamydiaceae; g__Chlamydia; s__Chlamydia_abortus
JN194191.1.1471	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_sp.
GU474892.2198.3716	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_Marinimicrobia
JN254641.1.1538	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Salmonella; s__Salmonella_enterica
L08241.199.2270	d__Eukaryota; p__Apicomplexa; c__Aconoidasida; o__Haemosporoidia; f__Haemosporoidia; g__Plasmodium; s__Plasmodium_cynomolgi
JN399098.1.1266	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Phormidiaceae; g__Trichodesmium_IMS101; s__Lyngbya_sp.
AB006763.1.1465	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Oceanospirillaceae; g__Oceanospirillum; s__Oceanospirillum_maris
JN085493.1.1300	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium_sp.
AF539754.1.1470	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Cellulophaga; s__Cytophaga_sp.
JN368460.1.1424	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Mooreiaceae; g__Mooreia; s__Mooreia_alkaloidigena
JN195811.1.1438	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia; s__bacterium_CK5-15
KY623366.1.1433	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium_sp.
JN201952.1.1404	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces_lavendulae
KY911212.1.1926	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hemiptera; f__Hemiptera; g__Hemiptera; s__Coptosoma_scutellatum
KY631490.1.1377	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia; s__Burkholderia_sp.
JN256921.1.1379	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Ochrobactrum; s__Ochrobactrum_sp.
KY635927.1.1358	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Bartonella; s__Bartonella_sp.
JN082729.1.1449	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_sp.
AB006156.1.1473	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptosporangiales; f__Streptosporangiaceae; g__Nonomuraea; s__Nonomuraea_dietziae
KJ400939.1.1770	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Liliopsida; f__Alismatales; g__Wolffia; s__Wolffia_borealis
KH653071.1.1293	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__Leptospira; s__unidentified
AF530071.1.1499	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_citronellolis
JN049464.1.1447	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__actinobacterium_ZXY015
LC052386.1.1810	d__Eukaryota; p__Nematozoa; c__Enoplea; o__Dorylaimia; f__Trichocephalida; g__Trichocephalida; s__Pearsonema_sp.
AY954997.1.1727	d__Eukaryota; p__Chlorophyta; c__Mamiellophyceae; o__Mamiellales; f__Mamiellales; g__Micromonas; s__Micromonas_pusilla
JN176143.1.1532	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Oceanobacillus; s__Oceanobacillus_sp.
AB004756.1.1441	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Raoultella; s__Raoultella_ornithinolytica
JN559373.1.1506	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Aeromonadaceae; g__Aeromonas; s__Aeromonas_sp.
HL282509.1.1333	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__unidentified
LC007036.1.1788	d__Eukaryota; p__Scalidophora; c__Kinorhyncha; o__Cyclorhagida; f__Cyclorhagida; g__Cyclorhagida; s__Antygomonas_paulae
HG764426.1.1378	d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales; f__Haloferacaceae; g__Halorubrum; s__Halorubrum_sp.
HL281584.1.1534	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__unidentified
KY623376.1.1430	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Duganella; s__Burkholderia_sp.
JN566019.1.1493	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces_chattanoogensis
AF524857.1.1418	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__Syntrophobacter; s__bacterium_K-4b1
AB004721.1.1437	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium_terregens
JN188955.1.1464	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptosporangiales; f__Streptosporangiales; g__Streptosporangiales; s__actinobacterium_YIM
KY646028.1.1520	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_veronii
HL282422.2.1545	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__unidentified
JN085519.1.1369	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium; s__Mesorhizobium_sp.
KY646041.1.1520	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_fluorescens
AB004717.1.1520	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium_keratanolyticum
JN180106.1.1353	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium; s__Mesorhizobium_sp.
JQ861969.1.1686	d__Eukaryota; p__Apicomplexa; c__Aconoidasida; o__Piroplasmorida; f__Piroplasmorida; g__Babesia; s__Babesia_sp.
HG726047.1.1526	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus_Rubidus; s__Candidatus_Rubidus
AB002519.1.1491	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_alactolyticus
JN118551.1.1437	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda; s__Muricauda_pacifica
JN543507.1.1440	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Terriglobus; s__Terriglobus_tenax
L28056.2.1797	d__Eukaryota; p__Echinodermata; c__Ophiuroidea; o__Ophiuroidea; f__Ophiuroidea; g__Ophiuroidea; s__Strongylocentrotus_purpuratus
AF530147.1.1376	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__cf._Cytophaga
JN053413.1.1374	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Fictibacillus; s__Bacillus_sp.
AB003935.1.1474	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae; g__Kineosporia; s__Kineosporia_rhamnosa
JN381004.1.1362	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__Legionella_sp.
JN411444.1.1265	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_reactans
JN203054.1.1429	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Ensifer; s__Sinorhizobium_sp.
KU221446.1.1428	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__bacterium_T64
LC007059.1.1707	d__Eukaryota; p__Scalidophora; c__Kinorhyncha; o__Cyclorhagida; f__Cyclorhagida; g__Cyclorhagida; s__Tubulideres_seminoli
JN411367.1.1380	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_megaterium
JN048950.1.1315	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__Clostridium_perfringens
AF543312.1.1524	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__Herbaspirillum_lusitanum
LC006051.1.1776	d__Eukaryota; p__Annelida; c__Polychaeta; o__Capitellida; f__Capitellida; g__Capitellida; s__Nicomache_personata
KY646055.1.1392	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Nitratireductor; s__Nitratireductor_sp.
AF548142.1.1509	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Sodalis; s__primary_endosymbiont
JN411296.1.1353	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_megaterium
JN166984.1.1478	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda; s__Muricauda_antarctica
KY911198.1.1883	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hemiptera; f__Hemiptera; g__Hemiptera; s__Adomerus_biguttatus
AY955004.1.1731	d__Eukaryota; p__Chlorophyta; c__Mamiellophyceae; o__Mamiellales; f__Mamiellales; g__Micromonas; s__Micromonas_pusilla
AF525482.1.1389	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Midichloriaceae; g__Candidatus_Midichloria; s__Rickettsiales_bacterium
JN175332.1.1524	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea; s__Pantoea_stewartii
KU230301.1.1284	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Ensifer; s__Ensifer_meliloti
JN100062.1.1508	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Candidatus_Curculioniphilus; s__Candidatus_Curculioniphilus
CR658444.12.1667	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei; s__Tetraodon_nigroviridis
JN226395.1.1379	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__Comamonas_sp.
HL283456.1.1522	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__unidentified
AY909583.1.2275	d__Eukaryota; p__Bangiales; c__Bangiales; o__Bangiales; f__Porphyra-Pyropia; g__Porphyra-Pyropia; s__Porphyra_sp.
JN162392.1.1466	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Enterobacter; s__Pantoea_agglomerans
AB006178.1.1468	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Actinoalloteichus; s__Actinoalloteichus_cyanogriseus
AF542234.1.1418	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus; s__Anaerococcus_tetradius
AB001444.1.1538	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_syringae
L31517.1.1680	d__Eukaryota; p__Ciliophora; c__Postciliodesmatophora; o__Heterotrichea; f__Heterotrichea; g__Heterotrichea; s__Gruberia_sp.
L14486.1.1918	d__Eukaryota; p__Platyhelminthes; c__Trematoda; o__Plagiorchiida; f__Plagiorchiida; g__Plagiorchiida; s__Heronimus_mollis
AB003625.1.1452	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Roseateles; s__Roseateles_depolymerans
KY628835.1.1360	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus_sp.
JN381552.1.1403	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Providencia; s__Providencia_sp.
KJ499988.1.1766	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Chlorellales; f__Chlorellales; g__Chlorella; s__Chlorella_sp.
AB004729.1.1475	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Gordonia; s__Gordonia_rhizosphera
KY646002.1.1478	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_azotoformans
AY952386.1.1675	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Liliopsida; f__Alismatales; g__Thalassia; s__Thalassia_hemprichii
KJ129610.238670.240094	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Viscum_album
JN175339.1.1527	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Yokenella; s__Yokenella_regensburgei
AF550660.1.1415	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_mucosalis
KU236367.1.1458	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Micrococcus; s__Micrococcus_luteus
L12378.1.1821	d__Eukaryota; p__Tunicata; c__Ascidiacea; o__Enterogona; f__Enterogona; g__Enterogona; s__Ascidia_ceratodes
HL325420.1.1419	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__unidentified
HE600019.1.1655	d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Diptera; g__Diptera; s__Psorophora_cyanescens
AF531766.1.1476	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium; s__Candidatus_Chryseobacterium
AY835431.145437.146906	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Tupiella_akineta
KY973375.1.1858	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Coccidia; f__Eimeriorina; g__Sarcocystis; s__Sarcocystis_morae
HL282257.2.1539	d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus; s__unidentified
AF538712.1.1482	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas; s__Roseomonas_mucosa
JN391174.1.1265	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Algibacter; s__Cytophaga_sp.
JN230522.1.1515	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_subtilis
JN194129.1.1342	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Erwinia; s__bacterium_MPB_LP_d
JN210908.1.1223	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_circulans
AB032212.1.1400	d__Eukaryota; p__Parabasalia; c__Spirotrichonymphea; o__Spirotrichonymphea; f__Spirotrichonymphea; g__Holomastigotoides; s__Holomastigotoides_mirabile
HL283033.1.1470	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_7; s__unidentified
JN107635.1.1474	d__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Seleniivibrio; s__Seleniivibrio_woodruffii
LC007039.1.1776	d__Eukaryota; p__Scalidophora; c__Kinorhyncha; o__Cyclorhagida; f__Cyclorhagida; g__Cyclorhagida; s__Condyloderes_sp.
JN112014.1.1451	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__Halomonas; s__Halomonas_sp.
AF547209.1.1548	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_acidicola
JN188938.1.1518	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Actinophytocola; s__Actinophytocola_sp.
MG829859.1.1314	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Natronincola; s__uncultured_Clostridium
JN380995.1.1362	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__Legionella_sp.
KY922182.1.1883	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Acari; f__Acari; g__Acari; s__Harpyrhynchoides_charadrius
AY955010.1.1727	d__Eukaryota; p__Chlorophyta; c__Mamiellophyceae; o__Mamiellales; f__Mamiellales; g__Micromonas; s__Micromonas_pusilla
AF527483.1.1535	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_equorum
JN377674.1.1567	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus_borealis
HG738868.325445.326969	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_marcescens
JN380997.1.1362	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__Legionella_sp.
LC029434.1.1831	d__Eukaryota; p__Annelida; c__Clitellata; o__Arhynchobdellida; f__Arhynchobdellida; g__Arhynchobdellida; s__Salifa_motokawai
JN252480.1.1449	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_monteilii
KY646024.1.1591	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_sp.
KY646027.1.1512	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Micrococcus; s__Micrococcus_luteus
JN400116.1.1430	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces_sp.
HG726040.1.1387	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__Clostridium_jeddahense
AY929353.1.1788	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Celastrales; f__Celastrales; g__Parnassia; s__Parnassia_palustris
AF542074.1.1333	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Kocuria; s__Kocuria_varians
KY646037.1.1515	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_amyloliquefaciens
JN084083.1.1200	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_sp.
KY922201.1.1750	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Acari; f__Acari; g__Acari; s__Bakericheyla_chanayi
JN225519.1.1265	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Alcaligenes; s__Alcaligenes_sp.
